,Unnamed: 0,Date,Permit Number,Status,Permit Type,County,State
5073,4647.0,2016-09-14,B201606743,Final,Residential Pools and Spas,maricopa,AZ
5074,4648.0,2016-09-14,B201606741,Final,Residential Pools and Spas,maricopa,AZ
5075,4649.0,2016-09-13,B201606730,Final,Residential Pools and Spas,maricopa,AZ
5076,4650.0,2016-09-13,B201606720,Final,Residential Pools and Spas,maricopa,AZ
5077,4651.0,2016-09-13,B201606712,Final,Residential Pools and Spas,maricopa,AZ
5078,4652.0,2016-09-13,B201606711,Final,Residential Pools and Spas,maricopa,AZ
5079,4653.0,2016-09-12,B201606701,Issued,Residential Pools and Spas,maricopa,AZ
5080,4654.0,2016-09-08,B201606641,Final,Residential Pools and Spas,maricopa,AZ
5081,4655.0,2016-09-08,B201606640,Final,Residential Pools and Spas,maricopa,AZ
5082,4656.0,2016-09-08,B201606639,Issued,Residential Pools and Spas,maricopa,AZ
5083,4657.0,2016-09-07,B201606625,Final,Residential Pools and Spas,maricopa,AZ
5084,4658.0,2016-09-07,B201606624,Final,Residential Pools and Spas,maricopa,AZ
5085,4659.0,2016-09-07,B201606597,Final,Residential Pools and Spas,maricopa,AZ
5086,4660.0,2016-09-02,B201606563,Final,Residential Pools and Spas,maricopa,AZ
5087,4661.0,2016-09-02,B201606543,Final,Residential Pools and Spas,maricopa,AZ
5088,4662.0,2016-09-02,B201606541,Final,Residential Pools and Spas,maricopa,AZ
5089,4663.0,2016-09-02,B201606539,Final,Residential Pools and Spas,maricopa,AZ
5090,4664.0,2016-09-02,B201606534,Terminate,Residential Pools and Spas,maricopa,AZ
5091,4665.0,2016-09-02,B201606529,Final,Residential Pools and Spas,maricopa,AZ
5092,4666.0,2016-09-01,B201606516,Issued,Residential Pools and Spas,maricopa,AZ
5093,4667.0,2016-09-01,B201606510,Final,Residential Pools and Spas,maricopa,AZ
5094,4668.0,2016-08-31,B201606481,Final,Residential Pools and Spas,maricopa,AZ
5095,4669.0,2016-08-30,B201606416,Final,Residential Pools and Spas,maricopa,AZ
5096,4670.0,2016-08-29,B201606400,Final,Residential Pools and Spas,maricopa,AZ
5097,4671.0,2016-08-26,B201606364,Terminated Uncollectable,Residential Pools and Spas,maricopa,AZ
5098,4672.0,2016-08-26,B201606357,Final,Residential Pools and Spas,maricopa,AZ
5099,4673.0,2016-08-26,B201606354,Final,Residential Pools and Spas,maricopa,AZ
5100,4674.0,2016-08-24,B201606296,QC OTC,Residential Pools and Spas,maricopa,AZ
5101,4675.0,2016-08-24,B201606294,Final,Residential Pools and Spas,maricopa,AZ
5102,4676.0,2016-08-24,B201606292,Reissued,Residential Pools and Spas,maricopa,AZ
5103,4677.0,2016-08-24,B201606291,Final,Residential Pools and Spas,maricopa,AZ
5104,4678.0,2016-08-24,B201606286,Final,Residential Pools and Spas,maricopa,AZ
5105,4679.0,2016-08-23,B201606236,Final,Residential Pools and Spas,maricopa,AZ
5106,4680.0,2016-08-22,B201606222,Terminate,Residential Pools and Spas,maricopa,AZ
5107,4681.0,2016-08-22,B201606221,Final,Residential Pools and Spas,maricopa,AZ
5108,4682.0,2016-08-19,B201606185,Final,Residential Pools and Spas,maricopa,AZ
5109,4683.0,2016-08-19,B201606184,Final,Residential Pools and Spas,maricopa,AZ
5110,4684.0,2016-08-18,B201606157,Final,Residential Pools and Spas,maricopa,AZ
5111,4685.0,2016-08-18,B201606140,Issued,Residential Pools and Spas,maricopa,AZ
5112,4686.0,2016-08-17,B201606127,Final,Residential Pools and Spas,maricopa,AZ
5113,4687.0,2016-08-17,B201606125,Final,Residential Pools and Spas,maricopa,AZ
5114,4688.0,2016-08-17,B201606104,Final,Residential Pools and Spas,maricopa,AZ
5115,4689.0,2016-08-16,B201606057,Final,Residential Pools and Spas,maricopa,AZ
5116,4690.0,2016-08-16,B201606046,Final,Residential Pools and Spas,maricopa,AZ
5117,4691.0,2016-08-15,B201606030,Final,Residential Pools and Spas,maricopa,AZ
5118,4692.0,2016-08-12,B201606008,Final,Residential Pools and Spas,maricopa,AZ
5119,4693.0,2016-08-12,B201606003,Final,Residential Pools and Spas,maricopa,AZ
5120,4694.0,2016-08-12,B201606002,Final,Residential Pools and Spas,maricopa,AZ
5121,4695.0,2016-08-12,B201606000,Final,Residential Pools and Spas,maricopa,AZ
5122,4696.0,2016-08-12,B201605999,Final,Residential Pools and Spas,maricopa,AZ
5123,4697.0,2016-08-12,B201605997,Final,Residential Pools and Spas,maricopa,AZ
5124,4698.0,2016-08-11,B201605968,Final,Residential Pools and Spas,maricopa,AZ
5125,4699.0,2016-08-11,B201605963,Final,Residential Pools and Spas,maricopa,AZ
5126,4700.0,2016-08-10,B201605913,Final,Residential Pools and Spas,maricopa,AZ
5127,4701.0,2016-08-09,B201605879,Issued,Residential Pools and Spas,maricopa,AZ
5128,4702.0,2016-08-08,B201605854,Final,Residential Pools and Spas,maricopa,AZ
5129,4703.0,2016-08-04,B201605770,Final,Residential Pools and Spas,maricopa,AZ
5130,4704.0,2016-08-04,B201605768,Final,Residential Pools and Spas,maricopa,AZ
5131,4705.0,2016-08-04,B201605741,Final,Residential Pools and Spas,maricopa,AZ
5132,4706.0,2016-08-03,B201605723,Final,Residential Pools and Spas,maricopa,AZ
5133,4707.0,2016-08-02,B201605671,Final,Residential Pools and Spas,maricopa,AZ
5134,4708.0,2016-08-02,B201605670,Final,Residential Pools and Spas,maricopa,AZ
5135,4709.0,2016-08-02,B201605669,Final,Residential Pools and Spas,maricopa,AZ
5136,4710.0,2016-08-02,B201605665,Final,Residential Pools and Spas,maricopa,AZ
5137,4711.0,2016-08-02,B201605664,Final,Residential Pools and Spas,maricopa,AZ
5138,4712.0,2016-07-29,B201605609,Final,Residential Pools and Spas,maricopa,AZ
5139,4713.0,2016-07-29,B201605587,Final,Residential Pools and Spas,maricopa,AZ
5140,4714.0,2016-07-29,B201605584,Final,Residential Pools and Spas,maricopa,AZ
5141,4715.0,2016-07-27,B201605532,Final,Residential Pools and Spas,maricopa,AZ
